db,folder,file,description,timestamp,commit_sha,seed,epistemic_gain,b_candidates,opponent,phase_idx,game,start,end,duration,mean_joint_dist,start_joint_dist,final_joint_dist,joint_match_ratio,joint_convergence_t,mean_row_dist,start_row_dist,final_row_dist,row_match_ratio,row_convergence_t,mean_col_dist,corr_joint_vfe,corr_joint_efe,corr_joint_gamma,corr_row_vfe,corr_row_efe,corr_row_gamma,mean_vfe,mean_efe,mean_gamma
scripts\BMA-Study\EG1_group\full_vs_Grim_EG1.db,EG1_group,full_vs_Grim_EG1.db,1_2_2_Chicken-1_1_1_Prisoners-1_2_2_Chicken,20260308-224809,d6554bb8,1,1.0,Full,Grim,2,1_2_2_Chicken,1200,2000,800,0.03868877767508529,0.06831430061424604,0.0388353955745697,0.99375,1205.0,0.03731690730899572,0.04636437475681305,0.0388353955745697,0.995,1205.0,0.0,-0.964423970595426,0.9996371393064596,0.9996428647858489,-0.9643982091893178,0.9996369283365155,0.9996426538106161,3.7950708545232192,2.396813133404243,3.945767782572479
scripts\BMA-Study\EG1_group\full_vs_Grim_EG1.db,EG1_group,full_vs_Grim_EG1.db,1_2_2_Chicken-1_1_1_Prisoners-1_2_2_Chicken,20260308-224809,d6554bb8,5,1.0,Full,Grim,0,1_2_2_Chicken,0,800,800,0.3849747744053782,0.32477562621235845,0.38655465194724015,0.0,,0.11777063698507845,0.05477664187550545,0.12593280136585236,0.33625,0.0,0.0,0.21718319955792426,-0.15316222950832925,-0.1531602036703209,-0.1429255777233172,0.15350345656349332,0.15350143347074366,2.431778438850306,2.063738735822195,3.791147193239519
scripts\BMA-Study\EG1_group\full_vs_Grim_EG1.db,EG1_group,full_vs_Grim_EG1.db,1_2_2_Chicken-1_1_1_Prisoners-1_2_2_Chicken,20260308-224809,d6554bb8,5,1.0,Full,Grim,1,1_1_1_Prisoners,800,1200,400,0.010128634807188064,0.009105216423049569,0.01650701642036438,0.995,801.0,0.010128634807188064,0.009105216423049569,0.01650701642036438,0.995,801.0,0.0,-0.9316218882946957,0.9811798537806662,0.9811536982762197,-0.9316218882946957,0.9811798537806662,0.9811536982762197,6.516435926072299,2.0698297014355505,3.7841219277673446
scripts\BMA-Study\EG1_group\full_vs_Grim_EG1.db,EG1_group,full_vs_Grim_EG1.db,1_2_2_Chicken-1_1_1_Prisoners-1_2_2_Chicken,20260308-224809,d6554bb8,5,1.0,Full,Grim,2,1_2_2_Chicken,1200,2000,800,0.04018240638102046,0.07028378129402026,0.04037095189094544,0.99375,1205.0,0.038761596903204916,0.04755082964897156,0.04037095189094544,0.995,1205.0,0.0,-0.9639235544894765,0.9994317693365309,0.9994876108377182,-0.9638985677101195,0.9994314411756643,0.9994872826642731,3.696878343479475,2.3996509410739413,3.947239795448952
scripts\BMA-Study\EG1_group\full_vs_Grim_EG1.db,EG1_group,full_vs_Grim_EG1.db,1_2_2_Chicken-1_1_1_Prisoners-1_2_2_Chicken,20260308-224809,d6554bb8,3,1.0,Full,Grim,0,1_2_2_Chicken,0,800,800,0.3751372502796218,0.27320593580603597,0.36173328749042094,0.035,,0.11801551813259721,0.06320670351386071,0.14898140847682953,0.4225,86.0,0.0,0.13425317119697722,-0.08231870568051568,-0.08231355438523277,-0.13171373315927645,0.14502948031824306,0.14502460975695342,2.439122005770914,2.046973010822374,3.784351163295244
scripts\BMA-Study\EG1_group\full_vs_Grim_EG1.db,EG1_group,full_vs_Grim_EG1.db,1_2_2_Chicken-1_1_1_Prisoners-1_2_2_Chicken,20260308-224809,d6554bb8,3,1.0,Full,Grim,1,1_1_1_Prisoners,800,1200,400,0.009753764323540963,0.006864037476480007,0.01632981676608324,0.9975,800.0,0.009753764323540963,0.006864037476480007,0.01632981676608324,0.9975,800.0,0.0,-0.9344320293621726,0.971201347258586,0.9711760782592891,-0.9344320293621726,0.971201347258586,0.9711760782592891,6.6484349744115026,2.0552009301504026,3.7775092706873483
scripts\BMA-Study\EG1_group\full_vs_Grim_EG1.db,EG1_group,full_vs_Grim_EG1.db,1_2_2_Chicken-1_1_1_Prisoners-1_2_2_Chicken,20260308-224809,d6554bb8,3,1.0,Full,Grim,2,1_2_2_Chicken,1200,2000,800,0.04036701981829851,0.0709705789259671,0.04052986979484558,0.99375,1205.0,0.03892946142703295,0.04796964466571808,0.04052986979484558,0.995,1205.0,0.0,-0.9609388636288717,0.9963963853029306,0.9964819143945872,-0.9609136191138421,0.9963960571440753,0.9964815862236212,3.7455136254231913,2.3981364450677964,3.946453454703233
scripts\BMA-Study\EG1_group\full_vs_Grim_EG1.db,EG1_group,full_vs_Grim_EG1.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260308-230125,d6554bb8,2,1.0,Full,Grim,0,3_2_2_StagHunt,0,800,800,0.0770626200735569,0.2459840929508209,0.07198270201683045,0.95125,36.0,0.06581266120076179,0.06598475098609924,0.07198270201683045,0.97375,36.0,0.0,-0.24775607440063974,0.9997959319568297,0.999797893757066,-0.3797425419553254,0.8678121488839625,0.8678107875624221,0.20821095087798314,0.4819329529948994,3.152469841945031
scripts\BMA-Study\EG1_group\full_vs_Grim_EG1.db,EG1_group,full_vs_Grim_EG1.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260308-230125,d6554bb8,2,1.0,Full,Grim,1,1_1_1_Prisoners,800,1200,400,0.17342845267808862,1.0119679928392347,0.05543967850506306,0.865,852.0,0.05239529566839338,0.08233615271747112,0.05543967850506306,0.98,806.0,0.13,-0.6826660791629946,0.5687143044644029,0.5687143044644029,-0.6203082519265745,0.7933463334145838,0.7933463334145838,16.807732779663056,0.45979665817500504,3.1450570504337048
scripts\BMA-Study\EG1_group\full_vs_Grim_EG1.db,EG1_group,full_vs_Grim_EG1.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260308-230125,d6554bb8,2,1.0,Full,Grim,2,3_2_2_StagHunt,1200,2000,800,0.28736641078174147,0.37127459276705355,0.2878211730718613,0.0,,0.17867068415507675,0.1785750398039818,0.21217882692813872,0.16,1428.0,0.0,0.2998696896382768,-0.3187230989448023,-0.3187203734067462,-0.42586632492988524,0.37219435897504943,0.37217267342187327,1.330338103864342,1.809459865394894,3.6656795688622945
scripts\BMA-Study\EG1_group\full_vs_Grim_EG1.db,EG1_group,full_vs_Grim_EG1.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260308-230125,d6554bb8,1,1.0,Full,Grim,0,3_2_2_StagHunt,0,800,800,0.07855485163629056,0.26412896156311033,0.07184406995773315,0.94625,40.0,0.06605489872395992,0.06412971496582032,0.07184406995773315,0.97125,40.0,0.0,-0.10173041184477444,0.9997384183662172,0.9997433567084548,-0.2480147091514646,0.8534575529713915,0.8534617858901167,0.22089395497110673,0.4860580530821645,3.1538967526232806
scripts\BMA-Study\EG1_group\full_vs_Grim_EG1.db,EG1_group,full_vs_Grim_EG1.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260308-230125,d6554bb8,1,1.0,Full,Grim,1,1_1_1_Prisoners,800,1200,400,0.17317689921161872,1.0126237345170965,0.05602006420493126,0.865,852.0,0.053177248742431404,0.09125581726431847,0.05602006420493126,0.965,812.0,0.13,-0.6902374088386845,0.6515801029184612,0.6515801029184612,-0.6396002774829979,0.8086920297326257,0.8086920297326257,16.608849833742717,0.46567735645974856,3.1470832819467405
scripts\BMA-Study\EG1_group\full_vs_Grim_EG1.db,EG1_group,full_vs_Grim_EG1.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260308-230125,d6554bb8,1,1.0,Full,Grim,2,3_2_2_StagHunt,1200,2000,800,0.29371570543337844,0.3553907866209808,0.3356358677148819,0.0,,0.1749875989370048,0.14866305649280548,0.1643641322851181,0.125,1372.0,0.0,0.12291246055729282,-0.13380509454989817,-0.1338127573507997,-0.37322946259661255,0.35003638570205625,0.3500652007042457,0.9560755817685276,1.8480761056372343,3.683030591943641
scripts\BMA-Study\EG1_group\full_vs_Grim_EG1.db,EG1_group,full_vs_Grim_EG1.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260308-230125,d6554bb8,3,1.0,Full,Grim,0,3_2_2_StagHunt,0,800,800,0.07913132250308991,0.27320517182350157,0.07193301796913147,0.94375,42.0,0.0660063710808754,0.06320594906806946,0.07193301796913147,0.97,42.0,0.0,-0.15044600443595732,0.9997985671911462,0.9997998080638394,-0.3038381964699855,0.8464020478094842,0.8464026190540012,0.22003974323277362,0.4871502148544705,3.1542882022915033
scripts\BMA-Study\EG1_group\full_vs_Grim_EG1.db,EG1_group,full_vs_Grim_EG1.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260308-230125,d6554bb8,3,1.0,Full,Grim,1,1_1_1_Prisoners,800,1200,400,0.1740292813981935,1.013563020248703,0.055708733275532725,0.865,852.0,0.05564458204433322,0.10502649247646331,0.055708733275532725,0.9425,821.0,0.13,-0.6628860180376126,0.7214460090375564,0.7214460090375564,-0.6191866199163744,0.7760064125400783,0.7760064125400783,16.831683093253524,0.4795052278140689,3.1516777504219364
scripts\BMA-Study\EG1_group\full_vs_Grim_EG1.db,EG1_group,full_vs_Grim_EG1.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260308-230125,d6554bb8,3,1.0,Full,Grim,2,3_2_2_StagHunt,1200,2000,800,0.2908734440759916,0.3974280642830435,0.31795631170272826,0.0,,0.18184542018920183,0.16767809808254241,0.18204368829727172,0.13375,1400.0,0.0,0.15448178811403285,-0.16809910413432688,-0.1681014257853929,-0.34363899688574107,0.2914685691747759,0.2914606852712291,1.4285671050660311,1.8325195609913454,3.676489611325448
scripts\BMA-Study\EG1_group\full_vs_Grim_EG1.db,EG1_group,full_vs_Grim_EG1.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260308-230125,d6554bb8,4,1.0,Full,Grim,0,3_2_2_StagHunt,0,800,800,0.07906584903597831,0.27320355296134946,0.07206014037132263,0.94375,42.0,0.0659408988058567,0.06320434927940369,0.07206014037132263,0.97,42.0,0.0,-0.17821497026945118,0.9998252376458612,0.9998241937114203,-0.3316081661482578,0.8464305461591847,0.8464340294067213,0.2185779173846822,0.48683135045775705,3.154180767427896
scripts\BMA-Study\EG1_group\full_vs_Grim_EG1.db,EG1_group,full_vs_Grim_EG1.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260308-230125,d6554bb8,4,1.0,Full,Grim,1,1_1_1_Prisoners,800,1200,400,0.17376411246028617,1.0121403205455948,0.05777596488595009,0.865,852.0,0.05303002728149295,0.08490447588264942,0.05777596488595009,0.975,808.0,0.13,-0.7508790054937843,0.6451045319033243,0.6451045319033243,-0.6873791086194287,0.8570629816436351,0.8570629816436351,16.811869639966172,0.4606452066399658,3.145371647252432
scripts\BMA-Study\EG1_group\full_vs_Grim_EG1.db,EG1_group,full_vs_Grim_EG1.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260308-230125,d6554bb8,4,1.0,Full,Grim,2,3_2_2_StagHunt,1200,2000,800,0.31337138996806063,0.4074827246846532,0.35000537931919096,0.0,,0.1598960036225617,0.09874221682548523,0.14999462068080902,0.18625,1351.0,0.0,0.24066332527799383,-0.26266742790861963,-0.2627022118906777,-0.4571138899104802,0.4427212006365542,0.442764823172527,1.1149231075868011,1.828134303412704,3.6741480822996424
scripts\BMA-Study\EG1_group\full_vs_Grim_EG1.db,EG1_group,full_vs_Grim_EG1.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260308-230125,d6554bb8,5,1.0,Full,Grim,0,3_2_2_StagHunt,0,800,800,0.08271534368395805,0.3247749900817871,0.07193073153495788,0.92875,54.0,0.06584040686488152,0.0547760009765625,0.07193073153495788,0.9625,0.0,0.0,-0.05867353598782042,0.9997970461386229,0.999793587055118,-0.25437729071179715,0.8040806495930559,0.8040839982832212,0.23367147814831696,0.4944870657564648,3.1568954836645355
scripts\BMA-Study\EG1_group\full_vs_Grim_EG1.db,EG1_group,full_vs_Grim_EG1.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260308-230125,d6554bb8,5,1.0,Full,Grim,1,1_1_1_Prisoners,800,1200,400,0.1750961640391065,1.0137357156015507,0.05954028092324734,0.865,852.0,0.05692254954017699,0.10698050208389759,0.05954028092324734,0.9375,823.0,0.13,-0.8003770648566553,0.7847415296345601,0.7847415296345601,-0.7491035568972306,0.9240849005306283,0.9240849005306283,16.772207805267534,0.49087113947521593,3.1555430652948657
scripts\BMA-Study\EG1_group\full_vs_Grim_EG1.db,EG1_group,full_vs_Grim_EG1.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260308-230125,d6554bb8,5,1.0,Full,Grim,2,3_2_2_StagHunt,1200,2000,800,0.30149574857051953,0.37950446665900417,0.3303609526157379,0.0,,0.17196575805544853,0.13575084030628204,0.16963904738426208,0.15625,1378.0,0.0,0.2208818540649077,-0.23855401100657006,-0.2385572244758034,-0.4458705741926459,0.4191011560646638,0.4190972127555381,1.091633478133008,1.8363693345608962,3.677761155275566
scripts\BMA-Study\EG1_group\full_vs_Grim_EG1.db,EG1_group,full_vs_Grim_EG1.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260308-230125,d6554bb8,6,1.0,Full,Grim,0,3_2_2_StagHunt,0,800,800,0.08455828078091145,0.34759456157684326,0.07183184504508972,0.92125,60.0,0.06580835171043872,0.04759569644927979,0.07183184504508972,0.95875,0.0,0.0,-0.04376994169259941,0.9997304875616306,0.9997334615455636,-0.2603962094370158,0.7831186376837329,0.7831200098262505,0.24124020965653473,0.4983905264476357,3.1582786896382458
scripts\BMA-Study\EG1_group\full_vs_Grim_EG1.db,EG1_group,full_vs_Grim_EG1.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260308-230125,d6554bb8,6,1.0,Full,Grim,1,1_1_1_Prisoners,800,1200,400,0.17541695759039397,1.0140072168928103,0.058698274046182636,0.865,852.0,0.057706073252484204,0.1107391195744276,0.058698274046182636,0.9325,825.0,0.13,-0.7948733237276508,0.841761746176081,0.841761746176081,-0.7411469204007796,0.8957791513489952,0.8957791513489952,16.863138249258046,0.4941632100493163,3.156599061615691
scripts\BMA-Study\EG1_group\full_vs_Grim_EG1.db,EG1_group,full_vs_Grim_EG1.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260308-230125,d6554bb8,6,1.0,Full,Grim,2,3_2_2_StagHunt,1200,2000,800,0.3065314906801277,0.3994345486289878,0.3417619276046753,0.0,,0.16858986556529998,0.12436946421861649,0.1582380723953247,0.14,1386.0,0.0,0.21586305904652037,-0.22910029240750932,-0.22912226895667157,-0.4056071462545266,0.3872281539147547,0.3872490305644397,1.0990122334379704,1.8300331300254609,3.675109093956447
scripts\BMA-Study\EG1_group\full_vs_Grim_EG1.db,EG1_group,full_vs_Grim_EG1.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260308-230125,d6554bb8,7,1.0,Full,Grim,0,3_2_2_StagHunt,0,800,800,0.08032859370112419,0.29135496377944947,0.0721435272693634,0.93875,46.0,0.06595364794135093,0.061355831623077395,0.0721435272693634,0.9675,46.0,0.0,-0.17085765387093974,0.9998254775115446,0.9998298127726674,-0.33843027378375357,0.8322585135600983,0.8322620927828371,0.21811202632379717,0.48969075323735717,3.155186362054759
scripts\BMA-Study\EG1_group\full_vs_Grim_EG1.db,EG1_group,full_vs_Grim_EG1.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260308-230125,d6554bb8,7,1.0,Full,Grim,1,1_1_1_Prisoners,800,1200,400,0.1731076997918763,1.0125125504202126,0.055016210749745366,0.865,852.0,0.05298684331588447,0.09018618114292622,0.055016210749745366,0.965,812.0,0.13,-0.6846661246007308,0.6107573744920971,0.6107573744920971,-0.610589842179314,0.8094602600135281,0.8094602600135281,16.859674475509674,0.4583634759533919,3.144611458603982
scripts\BMA-Study\EG1_group\full_vs_Grim_EG1.db,EG1_group,full_vs_Grim_EG1.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260308-230125,d6554bb8,7,1.0,Full,Grim,2,3_2_2_StagHunt,1200,2000,800,0.30089053829870865,0.40636094409982193,0.3419127005338669,0.0,,0.1673929491825402,0.11659732282161712,0.15808729946613312,0.135,1375.0,0.0,0.19882470299505006,-0.21762368465873083,-0.2176440640535845,-0.46641093813359136,0.4409435986630661,0.44093434697433936,1.2422956650331616,1.8201178503407465,3.6706440784115237
scripts\BMA-Study\EG1_group\full_vs_Grim_EG1.db,EG1_group,full_vs_Grim_EG1.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260308-230125,d6554bb8,8,1.0,Full,Grim,0,3_2_2_StagHunt,0,800,800,0.07908387295901775,0.2732102334499359,0.07204298019409179,0.94375,42.0,0.0659589209407568,0.06321100115776063,0.07204298019409179,0.97,42.0,0.0,-0.19608579124495157,0.9997937975283269,0.9998036935434272,-0.34948083193603313,0.8464049573348854,0.846406410117375,0.2159359543467872,0.48691674771109544,3.1542096068299266
scripts\BMA-Study\EG1_group\full_vs_Grim_EG1.db,EG1_group,full_vs_Grim_EG1.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260308-230125,d6554bb8,8,1.0,Full,Grim,1,1_1_1_Prisoners,800,1200,400,0.1743943776546521,1.01329778804467,0.057879643067717555,0.865,852.0,0.05556673883460462,0.1013133728504181,0.057879643067717555,0.9475,819.0,0.13,-0.7223900774379839,0.6994761217257608,0.6994761217257608,-0.6692912455702847,0.8520990756192225,0.8520990756192225,16.714435226989444,0.4820323667435514,3.1525540525697977
scripts\BMA-Study\EG1_group\full_vs_Grim_EG1.db,EG1_group,full_vs_Grim_EG1.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260308-230125,d6554bb8,8,1.0,Full,Grim,2,3_2_2_StagHunt,1200,2000,800,0.29465001187808,0.37253857640651233,0.31954875588417053,0.0,,0.17543184077367185,0.15075285732746124,0.18045124411582947,0.14875,1388.0,0.0,0.20976132795117425,-0.2284061186676554,-0.22839863594704343,-0.43214920260430606,0.39311066493732205,0.3931406223967525,1.1984793503955007,1.8301991926976444,3.675000142720359
scripts\BMA-Study\EG1_group\full_vs_TFT_EG1.db,EG1_group,full_vs_TFT_EG1.db,1_2_2_Chicken-1_1_1_Prisoners-1_2_2_Chicken,20260308-154447,cadb35fb,2,1.0,Full,TFT,0,1_2_2_Chicken,0,800,800,0.5062360205343355,0.5334125116130017,0.499539640568665,0.00125,,0.028781861951574682,0.07867835879325867,0.009083067178726196,0.8975,0.0,0.0,-0.19658647996599832,0.16009094306495888,0.16007275717236294,-0.14986570616558995,0.08510570752334483,0.0851068286705719,12.668316074917094,1.1485300004336136,3.3895531079687737
scripts\BMA-Study\EG1_group\full_vs_TFT_EG1.db,EG1_group,full_vs_TFT_EG1.db,1_2_2_Chicken-1_1_1_Prisoners-1_2_2_Chicken,20260308-154447,cadb35fb,2,1.0,Full,TFT,1,1_1_1_Prisoners,800,1200,400,0.16406132158714115,0.0691741382330656,0.3174093889357708,0.3525,805.0,0.16268774716183543,0.0691741382330656,0.3064207935333252,0.3525,805.0,0.0025,-0.9357295827159776,0.9806990084615597,0.980697701347052,-0.9357295827159776,0.9806990084615597,0.980697701347052,2.08509348385036,1.213225037909654,3.4169384115496633
scripts\BMA-Study\EG1_group\full_vs_TFT_EG1.db,EG1_group,full_vs_TFT_EG1.db,1_2_2_Chicken-1_1_1_Prisoners-1_2_2_Chicken,20260308-154447,cadb35fb,2,1.0,Full,TFT,2,1_2_2_Chicken,1200,2000,800,0.5306001832583123,0.6699854748499335,0.49954880631071163,0.0,,0.0434349950030446,0.054433414936065676,0.0026067769527435302,0.815,1203.0,0.0,0.22578701830301195,0.6037074563355896,0.603714387533672,0.060616499544600674,0.5486694388081959,0.5486703769316245,17.317872910350562,1.1727050230316012,3.39871530856563
scripts\BMA-Study\EG1_group\full_vs_TFT_EG1.db,EG1_group,full_vs_TFT_EG1.db,1_2_2_Chicken-1_1_1_Prisoners-1_2_2_Chicken,20260308-154447,cadb35fb,4,1.0,Full,TFT,0,1_2_2_Chicken,0,800,800,0.5058408533484338,0.5360690175960117,0.4995441177437484,0.00125,,0.028500462360680105,0.07777564644813538,0.00934804379940033,0.92125,0.0,0.0,-0.1707532865780847,0.148916725647532,0.1489168409120591,-0.11865189420216884,0.031202110058308353,0.031201783255483253,13.126116975201294,1.1467489811702967,3.388875886735482
scripts\BMA-Study\EG1_group\full_vs_TFT_EG1.db,EG1_group,full_vs_TFT_EG1.db,1_2_2_Chicken-1_1_1_Prisoners-1_2_2_Chicken,20260308-154447,cadb35fb,4,1.0,Full,TFT,1,1_1_1_Prisoners,800,1200,400,0.14447957874275744,0.0654558351635933,0.2721063059568405,0.3675,804.0,0.14447957874275744,0.0654558351635933,0.2721063059568405,0.3675,804.0,0.0,-0.9498822096386703,0.9819793497298637,0.9819778074138207,-0.9498822096386703,0.9819793497298637,0.9819778074138207,1.7339942701160909,1.1939112162023895,3.4089534865444215
scripts\BMA-Study\EG1_group\full_vs_TFT_EG1.db,EG1_group,full_vs_TFT_EG1.db,1_2_2_Chicken-1_1_1_Prisoners-1_2_2_Chicken,20260308-154447,cadb35fb,4,1.0,Full,TFT,2,1_2_2_Chicken,1200,2000,800,0.5279742763493456,0.6643812842354597,0.4995001602197186,0.0,,0.043130700588226316,0.06194569945335388,0.002271289825439453,0.81125,1204.0,0.0,0.26760495881822455,0.5765966675089931,0.5766052005199873,0.13162241398310073,0.5077488054163929,0.5077490294351599,17.346748670339583,1.1801898853303618,3.401625745561986
scripts\BMA-Study\EG1_group\full_vs_TFT_EG1.db,EG1_group,full_vs_TFT_EG1.db,1_2_2_Chicken-1_1_1_Prisoners-1_2_2_Chicken,20260308-154447,cadb35fb,6,1.0,Full,TFT,0,1_2_2_Chicken,0,800,800,0.5059535735135517,0.5380328984299512,0.5010600141327244,0.00125,,0.026345243798568844,0.05036199450492859,0.009409910440444947,0.89,0.0,0.0,-0.08258628952854737,0.09747889453432634,0.09746598476519674,-0.018876637918060355,-0.07560945278536803,-0.07562077922402692,13.273702847426756,1.1485559927550861,3.389576154965458
scripts\BMA-Study\EG1_group\full_vs_TFT_EG1.db,EG1_group,full_vs_TFT_EG1.db,1_2_2_Chicken-1_1_1_Prisoners-1_2_2_Chicken,20260308-154447,cadb35fb,6,1.0,Full,TFT,1,1_1_1_Prisoners,800,1200,400,0.1489431887958199,0.0657394903898239,0.28149910241365433,0.325,804.0,0.1489431887958199,0.0657394903898239,0.28149910241365433,0.325,804.0,0.0,-0.9501813722214297,0.9822042909050656,0.9821964760066152,-0.9501813722214297,0.9822042909050656,0.9821964760066152,1.722060179784894,1.1944114409846003,3.4092240199523722
scripts\BMA-Study\EG1_group\full_vs_TFT_EG1.db,EG1_group,full_vs_TFT_EG1.db,1_2_2_Chicken-1_1_1_Prisoners-1_2_2_Chicken,20260308-154447,cadb35fb,6,1.0,Full,TFT,2,1_2_2_Chicken,1200,2000,800,0.5271130832068822,0.663957107477383,0.4994893382266823,0.0,,0.041780559308826924,0.06267912149429321,0.00242628276348114,0.81875,1204.0,0.0,0.24378276523904696,0.5717903432267549,0.5717939903329539,0.09747120840328234,0.520955750534017,0.5209569638124738,17.33289712160826,1.1774874344351935,3.4005716364416867
scripts\BMA-Study\EG1_group\full_vs_TFT_EG1.db,EG1_group,full_vs_TFT_EG1.db,1_2_2_Chicken-1_1_1_Prisoners-1_2_2_Chicken,20260308-154447,cadb35fb,8,1.0,Full,TFT,0,1_2_2_Chicken,0,800,800,0.505589718841199,0.535644948674051,0.5010346204300614,0.00125,,0.027601816058158875,0.07732224583625794,0.009354708194732666,0.9225,0.0,0.0,-0.16824067069129978,0.1490707872909445,0.14906120319535315,-0.13057314642894266,0.03388483832203662,0.03387991045724839,13.18417150282301,1.1459388607619898,3.388555971954539
scripts\BMA-Study\EG1_group\full_vs_TFT_EG1.db,EG1_group,full_vs_TFT_EG1.db,1_2_2_Chicken-1_1_1_Prisoners-1_2_2_Chicken,20260308-154447,cadb35fb,8,1.0,Full,TFT,1,1_1_1_Prisoners,800,1200,400,0.15073745627887547,0.06538533791899681,0.28371827960014345,0.3425,804.0,0.15073745627887547,0.06538533791899681,0.28371827960014345,0.3425,804.0,0.0,-0.9486320409182945,0.9807531018929182,0.980749681277475,-0.9486320409182945,0.9807531018929182,0.980749681277475,1.7473946832865477,1.2109964880502941,3.415770830935979
